Date Sampled,Address,1st Draw,2-3 Minute,5 Minute
6/12/2019,70XX W ARMITAGE AVE,2.8,13,3.9
8/13/2019,70XX W BERWYN ,3.4,16,12
11/16/2019,70XX W BERWYN ,See Follow-Up Sequential Sampling Table for Results,,
12/9/2019,70XX W BERWYN AVE,2.4,7.8,< 1
3/12/2019,70XX W FARRAGUT AVE,< 1,< 1,< 1
8/27/2019,70XX W FARRAGUT AVE,2.5,3.3,1.9
11/14/2019,70XX W FARRAGUT AVE,1.3,1.1,< 1
8/24/2021,70XX W FARRAGUT AVE ,2.3,1.8,1.1
4/15/2019,70XX W FOSTER AVE,4.3,5.4,< 1
1/5/2020,70XX W HENDERSON ST,3.3,2.4,1.5
12/27/2020,70XX W IMLAY ST,3.3,7.7,1.3
2/20/2016,70XX W IRVING PARK RD,<1,<1,<1
10/9/2019,70XX W MELROSE ST,1.4,2,2.5
2/18/2019,70XX W SCHOOL ST,3.3,9.7,< 1
3/30/2019,70XX W SCHOOL ST,2.1,3.9,1.5
10/13/2019,70XX W SCHOOL ST,2.4,6.3,2.7
1/25/2022,71XX N CALDWELL AVE ,1.4,<0.5,<0.5
8/13/2018,71XX N GREENVIEW AVE,1.3,1.5,< 1
8/19/2019,71XX N KEDZIE AVE,1.1,< 1,< 1
2/2/2017,71XX N MANKATO AVE,4.1,2.2,2.2
2/26/2019,71XX N MANKATO AVE,2.6,2.3,1.9
3/22/2019,71XX N MASON AVE,4.4,9.8,< 1
2/27/2019,71XX N MCALPIN AVE,2.4,5.5,1.1
4/4/2019,71XX N MCALPIN AVE,3.6,10,1.4
7/17/2019,71XX N MCALPIN AVE,2.7,3,1.1
1/10/2020,71XX N MCALPIN AVE,< 1,< 1,< 1
8/24/2021,71XX N MCALPIN AVE ,10,6,4.5
9/26/2021,71XX N MCALPIN AVE ,2.5,6.9,1.3
9/19/2016,71XX N MELVINA AVE,3,6.6,1.8
8/22/2018,71XX N MELVINA AVE,4.7,2.8,2.5
12/13/2018,71XX N MELVINA AVE,9.1,8.9,7.3
3/3/2019,71XX N MELVINA AVE,2.1,2.1,< 1
4/15/2019,71XX N MELVINA AVE,5.8,4.4,1
12/10/2019,71XX N MELVINA AVE,4.8,11,2
3/3/2019,71XX N MERRIMAC AVE,4.3,8.9,< 1
4/7/2019,71XX N MOBILE AVE,4.8,9.3,< 1
8/21/2018,71XX N NAGLE AVE,3.3,4.9,1.3
11/18/2018,71XX N ODELL AVE,< 1,< 1,< 1
4/22/2019,71XX N ODELL AVE,3,9.7,1.3
7/29/2019,71XX N ODELL AVE,2.2,1.9,1.4
9/23/2021,71XX N ODELL AVE ,3.3,9.2,3.4
12/6/2019,71XX N OLCOTT AVE,5.3,8.1,5.1
9/25/2016,71XX N OLEANDER AVE,2.9,5.7,6.5
7/10/2019,71XX N OLEANDER AVE,2.4,10,2.5
7/20/2019,71XX N OLEANDER AVE,2.6,7.4,2.6
8/20/2019,71XX N OLEANDER AVE,2.3,9.4,2
10/22/2019,71XX N OLEANDER AVE,7.3,7.4,5.9
9/25/2021,71XX N Oleander Ave,5.2,16,5.5
2/9/2022,71XX N Oleander Ave,See Follow-Up Sequential Sampling Table for Results,,
9/25/2021,71XX N OLEANDER AVE ,5.2,16,5.5
6/6/2016,71XX N ORIOLE AVE,< 1,< 1,< 1
8/15/2016,71XX N ORIOLE AVE,1.7,1.7,1.5
8/27/2016,71XX N ORIOLE AVE,< 1,4.3,< 1
2/7/2019,71XX N ORIOLE AVE,2.5,8.3,1.5
6/23/2020,71XX N ORIOLE AVE,2.2,12,2.5
7/22/2021,71XX N ORIOLE AVE ,<1.0,1.3,<1.0
10/4/2019,71XX N OSCEOLA AVE,7.1,4.3,2.5
12/31/2019,71XX N OSCEOLA AVE,4.4,12,2.3
3/15/2021,71XX N OSCEOLA AVE,< 1,< 1,< 1
4/8/2021,71XX N OSCEOLA AVE,5.4,10,3.5
6/7/2021,71XX N OSCEOLA AVE,< 1,< 1,< 1
6/24/2018,71XX N OTTAWA AVE,1,1.3,1.2
1/15/2019,71XX N OTTAWA AVE,4.9,6.5,2.1
5/9/2019,71XX N OTTAWA AVE,1.5,2,< 1
11/5/2020,71XX N OTTAWA AVE,3.1,4.4,1.7
2/2/2022,71XX N OTTAWA AVE ,1.2,1.1,0.7
4/22/2019,71XX N OVERHILL AVE,1.3,2.2,3
8/13/2019,71XX N OVERHILL AVE,4.8,7.4,2.7
12/12/2019,71XX N OVERHILL AVE,4.2,3.3,1.4
3/10/2019,71XX N OZANAM AVE,< 1,2.4,< 1
4/14/2019,71XX N OZANAM AVE,1.8,10,< 1
2/26/2021,71XX N OZANAM AVE,2.7,4.8,< 1
9/26/2021,71XX N OZANAM AVE ,2.7,4.4,1.6
7/17/2019,71XX N OZARK AVE,1.4,5.5,3.4
9/4/2019,71XX N OZARK AVE,3.7,5.6,3.2
11/2/2020,71XX N SHERIDAN RD,< 1,< 1,< 1
3/10/2021,71XX N SHERIDAN RD,< 1,< 1,< 1
2/10/2022,71XX S ALBANY AVE ,1.9,4.8,1.2
5/16/2019,71XX S ARTESIAN AVE,160,5.2,2.6
9/21/2019,71XX S ARTESIAN AVE,See Follow-Up Sequential Sampling Table for Results,,
8/22/2019,71XX S BELL AVE,2.3,4.1,< 1
5/7/2019,71XX S CALUMET AVE,< 1,< 1,< 1
5/21/2019,71XX S CALUMET AVE,< 1,< 1,< 1
11/23/2018,71XX S CHAMPLAIN AVE,1.2,13,1.3
2/8/2017,71XX S CRANDON AVE,1.6,1.3,1.1
4/25/2019,71XX S CRANDON AVE,1.7,1.3,1.8
6/27/2019,71XX S DOBSON AVE,3.7,16,3.4
9/16/2019,71XX S DOBSON AVE,See Follow-Up Sequential Sampling Table for Results,,
10/3/2019,71XX S DOBSON AVE,5.4,11,4.2
5/4/2019,71XX S EBERHART AVE,6.8,6.5,1.8
10/26/2021,71XX S ELLIS AVE ,3.3,4.1,5.7
5/30/2019,71XX S EMERALD AVE,3.3,2.9,2.7
6/8/2016,71XX S FAIRFIELD AVE,< 1,3,< 1
7/25/2019,71XX S FRANCISCO AVE,1.5,2.3,2.1
7/25/2019,71XX S FRANCISCO AVE,2.7,2.5,2.2
12/20/2019,71XX S FRANCISCO AVE,< 1,3.9,< 1
5/20/2020,71XX S FRANCISCO AVE,1.2,< 1,< 1
6/1/2020,71XX S GREEN ST,3.4,2.4,2
8/22/2018,71XX S HALSTED ST,< 1,< 1,< 1
7/28/2020,71XX S HARDING AVE,2.4,3.7,1.6
4/4/2019,71XX S Hermitage Ave,4.1,9.1,2.8
2/28/2020,71XX S HERMITAGE AVE,1.8,7,1
11/17/2020,71XX S HERMITAGE AVE,5.1,11,4.2
12/1/2020,71XX S Hermitage Ave,4.3,15,2.8
5/24/2021,71XX S Hermitage Ave,See Follow-Up Sequential Sampling Table for Results,,
10/8/2021,71XX S Hermitage Ave,See Follow-Up Sequential Sampling Table for Results,,
4/14/2022,71XX S HERMITAGE AVE ,4,0.9,<0.5
4/19/2018,71XX S HONORE ST,1.5,< 1,< 1
3/26/2021,71XX S HONORE ST,1.2,2.6,< 1
5/15/2016,71XX S HOYNE AVE,5.1,4.2,3.9
4/8/2019,71XX S INDIANA AVE,2.6,3.2,1.4
3/17/2020,71XX S INDIANA AVE,2.1,2.4,1.4
9/5/2019,71XX S LAFAYETTE AVE,2.3,1.2,< 1
8/23/2019,71XX S LUELLA AVE,1.1,1.6,4.3
6/18/2019,71XX S MAPLEWOOD AVE,1.2,1.2,1.1
1/17/2020,71XX S MARSHFIELD AVE,1.8,< 1,< 1
2/6/2020,71XX S MILLARD AVE,2.6,2.6,3.7
9/27/2019,71XX S MORGAN ST,11,4.4,3.9
9/7/2016,71XX S OGLESBY AVE,< 1,< 1,< 1
9/27/2019,71XX S PARNELL AVE,6.3,10,2.3
10/22/2019,71XX S PAXTON AVE,2.6,3.8,4
5/26/2020,71XX S PAXTON AVE,3.5,3.5,1.4
3/17/2019,71XX S PEORIA ST,1.8,1.6,1.3
11/22/2019,71XX S PRAIRIE AVE,1.5,2.8,< 1
6/3/2019,71XX S RICHMOND ST,< 1,< 1,< 1
5/18/2020,71XX S RICHMOND ST,< 1,1.5,< 1
3/13/2020,71XX S SAWYER AVE,2.3,3.6,5
6/21/2019,71XX S SEELEY AVE,1.5,1.8,1.2
10/9/2019,71XX S SEELEY AVE,1.9,2.6,1.3
11/14/2021,71XX S SEELEY AVE ,11,4,0.9
6/18/2019,71XX S SOUTH SHORE DR,< 1,< 1,< 1
10/17/2021,71XX S SPAULDING AVE ,3.3,4.5,1.8
4/9/2019,71XX S SPRINGFIELD AVE,1.7,1.8,3.3
9/24/2019,71XX S TROY ST,1.8,2.7,1.8
11/24/2019,71XX S TROY ST,5.4,6.9,2.2
1/26/2021,71XX S TROY ST,1.2,< 1,< 1
9/26/2021,71XX S TROY ST ,4,4,4.1
8/31/2020,71XX S UNIVERSITY AVE,5.4,7.7,6.3
1/14/2019,71XX S VERNON AVE,< 1,< 1,< 1
8/6/2020,71XX S VERNON AVE,< 1,< 1,< 1
7/7/2019,71XX S WABASH AVE,1.6,2.7,2.8
5/22/2019,71XX S WASHTENAW AVE,< 1,1.3,< 1
6/14/2019,71XX S WHIPPLE ST,< 1,< 1,< 1
11/19/2019,71XX S WHIPPLE ST,1,1.3,2.7
12/13/2019,71XX S WHIPPLE ST,2.4,1.6,2.6
4/23/2022,71XX S WHIPPLE ST ,1.3,1.1,2.4
12/14/2021,71XX S WINCHESTER AVE ,1.6,1.3,1.1
3/27/2019,71XX S WOLCOTT AVE,2.3,2.5,1.4
2/3/2022,71XX S WOLCOTT AVE ,<0.5,<0.5,<0.5
4/21/2019,71XX S WOOD ST,4.9,2,1.7
10/6/2019,71XX S WOOD ST,9,8.1,3.8
9/3/2020,71XX S WOOD ST,3,6.6,2.6
11/19/2020,71XX S WOOD ST,2.1,1.9,1.7
12/24/2020,71XX S WOOD ST,2.3,3.5,1.3
2/18/2016,71XX S WOODLAWN AVE,<1,<1,<1
,71XX S WOODLAWN AVE,Customer declined further testing,,
3/14/2016,71XX W 51ST PL,4.86,1.09,<1
12/18/2018,71XX W 51ST PL,7.6,15,1.5
7/11/2019,71XX W 51ST PL,4.5,13,1.8
9/17/2019,71XX W 51ST PL,3.5,4.8,1.6
,71XX W 51ST PL,Customer declined further testing,,
4/17/2018,71XX W 64TH PL,90,16,11
5/22/2018,71XX W 64TH PL,See Follow-Up Sequential Sampling Table for Results,,
2/9/2019,71XX W 64TH PL,1.6,5.3,< 1
3/7/2022,71XX W 64TH PL ,3,3,0.6
2/7/2019,71XX W 64TH ST,4.2,2,2
7/22/2019,71XX W 64TH ST,2.7,8.4,3.1
8/20/2019,71XX W 64TH ST,6.9,11,4.2
8/25/2019,71XX W 64TH ST,1.5,2.5,1.5
11/28/2021,71XX W ARTHUR AVE ,0.8,4.6,0.9
9/11/2016,71XX W BARRY AVE,1.1,1.2,< 1
10/24/2020,71XX W BELMONT AVE,3.4,< 1,< 1
11/15/2016,71XX W BERWYN AVE,3,11,3.1
3/12/2019,71XX W BERWYN AVE,4.7,7.4,1
2/3/2019,71XX W DEVON AVE,8.8,1.4,< 1
3/21/2019,71XX W DICKENS AVE,< 1,< 1,< 1
6/25/2019,71XX W FARRAGUT AVE,1.4,1.5,1.6
11/13/2019,71XX W FARRAGUT AVE,4,8.9,1.9
5/1/2019,71XX W FOSTER AVE,2.6,3.1,1.8
8/4/2019,71XX W FOSTER AVE,1.1,3.6,1.4
2/25/2019,71XX W HIGHLAND AVE,2.6,4.1,4
7/25/2021,71XX W IRVING PARK RD,4.6,6.2,6.6
3/26/2019,71XX W SUMMERDALE AVE,1.2,3.9,< 1
10/24/2016,71XX W TALCOTT AVE,6,11,11
10/24/2016,71XX W TALCOTT AVE,6,11,11
12/15/2016,71XX W TALCOTT AVE,See Follow-Up Sequential Sampling Table for Results,,
7/25/2019,72XX N ALBANY AVE,< 1,< 1,< 1
7/16/2018,72XX N BELL AVE,4.2,4.5,1.6
6/24/2019,72XX N BELL AVE,6.7,6.4,4.7
7/21/2019,72XX N BELL AVE,< 1,< 1,< 1
10/24/2021,72XX N CALIFORNIA AVE ,1.5,2.3,2.2
12/30/2019,72XX N CAMPBELL AVE,2.5,< 1,< 1
6/12/2019,72XX N CLAREMONT AVE,< 1,< 1,< 1
11/13/2019,72XX N CLAREMONT AVE,2.8,4.9,1
6/4/2018,72XX N DAMEN AVE,< 1,< 1,< 1
9/27/2021,72XX N Damen Ave,3.8,17,2.3
11/29/2021,72XX N Damen Ave,See Follow-Up Sequential Sampling Table for Results,,
9/27/2021,72XX N DAMEN AVE ,3.8,17,2.3
6/19/2018,72XX N HAMILTON AVE,< 1,< 1,< 1
7/16/2019,72XX N MCVICKER ,3.5,15,1.6
11/19/2019,72XX N MCVICKER ,See Follow-Up Sequential Sampling Table for Results,,
7/26/2021,72XX N MCVICKER AVE ,8,33,4.9
11/4/2021,72XX N MCVICKER AVE ,7.8,26,5.9
2/23/2016,72XX N MEADE AVE,11.7,19.2,2.93
3/31/2019,72XX N MEADE AVE,< 1,< 1,< 1
11/3/2019,72XX N MEADE AVE,6.1,6.8,3.7
,72XX N MEADE AVE,Customer declined further testing,,
3/23/2022,72XX N MEADE AVE ,1.1,2.4,0.5
11/9/2021,72XX N OAKLEY AVE ,<1.0,<1.0,<1.0
1/15/2020,72XX N OCONTO AVE,2.6,8.6,1.2
8/7/2020,72XX N OCONTO AVE,1.6,4.9,1.7
6/14/2018,72XX N OCTAVIA AVE,2.6,10,5.5
5/8/2019,72XX N ODELL ,4.2,15,3.6
7/20/2019,72XX N ODELL ,See Follow-Up Sequential Sampling Table for Results,,
6/14/2019,72XX N ODELL AVE,2.2,10,2.3
1/11/2021,72XX N ODELL AVE,3,2.7,4.4
9/1/2018,72XX N ODELL ST,5,5.9,4.4
9/19/2019,72XX N OKETO AVE,2.2,6.2,2.1
7/11/2018,72XX N OLCOTT AVE,4.8,4.2,2
12/19/2018,72XX N OLCOTT AVE,4.4,1.4,< 1
11/27/2020,72XX N OLCOTT AVE,7.5,2.3,1.6
11/10/2019,72XX N OLEANDER AVE,3.9,7.2,8.7
11/20/2019,72XX N OLEANDER AVE,< 1,< 1,< 1
8/23/2021,72XX N OLEANDER AVE ,<1.0,<1.0,<1.0
1/29/2020,72XX N Oriole Ave,4.2,22,2.1
12/7/2021,72XX N Oriole Ave,See Follow-Up Sequential Sampling Table for Results,,
2/28/2019,72XX N OSCEOLA AVE,1.1,11,1.1
5/28/2019,72XX N OSCEOLA AVE,1.8,1.8,1
11/23/2019,72XX N OSCEOLA AVE,1.9,3.1,1.4
12/26/2019,72XX N OSCEOLA AVE,< 1,6.5,2.6
1/5/2020,72XX N OSCEOLA AVE,3.1,5.4,< 1
8/16/2020,72XX N OSCEOLA AVE,< 1,1,2.5
5/2/2019,72XX N OTTAWA AVE,3.9,6.5,6.4
4/7/2019,72XX N OVERHILL AVE,5.6,12,1.8
4/22/2019,72XX N OVERHILL AVE,2.7,4,< 1
6/19/2019,72XX N OVERHILL AVE,3.8,5.5,2.6
3/17/2016,72XX N RIDGE BLVD,<1,<1,<1
5/28/2016,72XX N RIDGE BLVD,< 1,< 1,< 1
8/29/2019,72XX N RIDGE BLVD,< 1,2.9,< 1
9/25/2019,72XX N ROGERS AVE,1.2,< 1,< 1
9/27/2021,72XX N ROGERS AVE ,1.9,<1.0,<1.0
6/15/2016,72XX S ABERDEEN ST,4.8,3.4,6.5
3/9/2020,72XX S ABERDEEN ST,3.2,3.7,3.3
7/25/2021,72XX S ABERDEEN ST ,4.1,3.7,3.4
8/21/2019,72XX S ALBANY AVE,2.7,3.3,3.9
10/11/2019,72XX S ALBANY AVE,5.2,8.4,1.9
3/21/2021,72XX S ALBANY AVE,3.4,5.5,4.8
9/7/2021,72XX S ARTESIAN AVE ,5.8,6.6,5.7
6/17/2018,72XX S AVERS AVE,4.9,6.8,4.9
10/3/2021,72XX S Avers Ave ,2.4,4.3,2.4
12/2/2021,72XX S AVERS AVE ,1,0.7,0.6
8/16/2019,72XX S BELL AVE,2.8,2.9,1.5
11/8/2019,72XX S CALIFORNIA AVE,1.2,< 1,1.2
4/18/2019,72XX S CALUMET AVE,8.5,9.8,2.5
8/1/2019,72XX S CALUMET AVE,8.8,13,12
10/1/2019,72XX S Calumet Ave,6.9,34,5.3
6/9/2021,72XX S Calumet Ave,See Follow-Up Sequential Sampling Table for Results,,
11/21/2019,72XX S CAMPBELL AVE,5.2,6,8.7
9/23/2019,72XX S CHAMPLAIN AVE,< 1,< 1,< 1
6/20/2019,72XX S CLAREMONT AVE,4.5,7.9,2.4
8/20/2020,72XX S CLAREMONT AVE,3.7,7,3.1
10/6/2020,72XX S COLES AVE,< 1,< 1,< 1
7/17/2018,72XX S CONSTANCE AVE,1.8,2.6,1.7
1/25/2022,72XX S CONSTANCE AVE ,6.4,1.7,2.5
4/19/2019,72XX S CORNELL AVE,5.4,3.3,2.5
10/29/2019,72XX S CORNELL AVE,75,7.5,3.1
1/15/2020,72XX S CORNELL AVE,See Follow-Up Sequential Sampling Table for Results,,
6/20/2019,72XX S CRANDON AVE,5.5,3.2,2
3/17/2022,72XX S DAMEN AVE ,3.4,3.5,<0.5
11/26/2019,72XX S DOBSON AVE,1.5,3,1.4
10/23/2020,72XX S DORCHESTER AVE,3.6,4.7,3.4
8/15/2019,72XX S DR MARTIN LUTHER KING JR DR,1.4,2,2
6/25/2019,72XX S EAST END AVE,< 1,< 1,< 1
8/20/2019,72XX S EAST END AVE,4.9,11,4.5
11/1/2021,72XX S EAST END AVE ,<1.0,<1.0,<1.0
3/8/2022,72XX S EAST END AVE ,3.7,9.9,1.6
7/8/2019,72XX S EBERHART AVE,< 1,< 1,< 1
9/10/2019,72XX S EBERHART AVE,< 1,6.4,< 1
12/10/2018,72XX S ELLIS AVE,< 1,< 1,< 1
5/12/2019,72XX S EUCLID AVE,2,2.5,1.3
8/27/2019,72XX S EUCLID AVE,14,20,9.1
2/4/2020,72XX S EUCLID AVE,See Follow-Up Sequential Sampling Table for Results,,
3/17/2020,72XX S EUCLID AVE,1.6,3.2,< 1
6/3/2021,72XX S FRANCISCO AVE,3.3,1.6,< 1
10/10/2019,72XX S HAMLIN AVE,3.2,3.3,4.8
10/25/2019,72XX S HARVARD AVE,< 1,< 1,< 1
8/20/2019,72XX S HERMITAGE AVE,440,13,7.1
2/15/2020,72XX S HERMITAGE AVE,See Follow-Up Sequential Sampling Table for Results,,
11/10/2020,72XX S HERMITAGE AVE,3.1,1.6,1.3
10/10/2019,72XX S HONORE ST,2.4,6.4,1.3
3/3/2020,72XX S HOYNE AVE,11,5.9,1.8
8/3/2021,72XX S HOYNE AVE ,5.7,6.6,3.3
8/23/2019,72XX S INDIANA AVE,4.4,7.4,6.6
11/1/2019,72XX S INDIANA AVE,1,1,< 1
11/20/2020,72XX S INDIANA AVE,1.9,2.6,1.1
12/3/2019,72XX S KEDZIE AVE,< 1,< 1,< 1
4/2/2019,72XX S LAFAYETTE AVE,3.2,4.7,1.7
7/16/2019,72XX S LANGLEY AVE,< 1,< 1,< 1
8/20/2019,72XX S LANGLEY AVE,1.2,< 1,< 1
4/20/2020,72XX S LUELLA AVE,< 1,< 1,< 1
2/2/2020,72XX S MAPLEWOOD AVE,2.3,2.8,< 1
6/29/2016,72XX S MERRILL AVE,3.9,9.7,5.8
7/23/2019,72XX S MERRILL AVE,1.5,1.1,< 1
10/3/2016,72XX S MICHIGAN AVE,3.6,7.1,< 1
11/17/2019,72XX S MICHIGAN AVE,< 1,< 1,< 1
3/6/2019,72XX S MORGAN ST,< 1,< 1,< 1
10/15/2019,72XX S MORGAN ST,1.2,< 1,< 1
3/17/2020,72XX S MORGAN ST,1.6,12,1
1/31/2020,72XX S MOZART ST,4.3,13,5
10/23/2020,72XX S MOZART ST,3.7,4,1.9
6/25/2018,72XX S OGLESBY AVE,1.4,5,2.2
1/17/2020,72XX S OGLESBY AVE,2.6,< 1,< 1
8/9/2020,72XX S OGLESBY AVE,1.4,< 1,< 1
6/13/2019,72XX S PAXTON AVE,< 1,< 1,< 1
3/25/2019,72XX S PRAIRIE AVE,< 1,< 1,< 1
9/7/2021,72XX S PRAIRIE AVE ,3.8,7.4,4.7
3/10/2020,72XX S PRINCETON AVE,< 1,2.9,2.6
4/12/2019,72XX S RHODES AVE,1.5,1.1,< 1
8/1/2019,72XX S RHODES AVE,3.4,2.4,2.1
11/1/2019,72XX S RHODES AVE,1.5,2.6,1.2
12/17/2021,72XX S RHODES AVE ,0.7,0.7,0.9
4/30/2019,72XX S RICHMOND ST,1.7,1.5,1.3
11/21/2018,72XX S RIDGELAND AVE,8.1,3.4,2.5
8/29/2019,72XX S RIDGELAND AVE,1.5,1.9,< 1
5/17/2019,72XX S RIDGEWAY AVE,1.3,1.3,1.3
10/8/2019,72XX S SAINT LAWRENCE AVE,< 1,< 1,< 1
1/15/2020,72XX S SAINT LAWRENCE AVE,1.9,< 1,< 1
2/21/2019,72XX S SEELEY AVE,1.9,3.3,1.2
10/17/2019,72XX S SEELEY AVE,2.8,2.6,1.1
12/3/2019,72XX S SEELEY AVE,5.6,6.3,1.2
1/8/2019,72XX S SOUTH SHORE DR,< 1,< 1,< 1
2/24/2019,72XX S SPAULDING AVE,4.3,5.3,5.3
9/17/2019,72XX S STEWART AVE,4.4,3.1,2.1
5/1/2019,72XX S TALMAN AVE,< 1,< 1,< 1
5/10/2019,72XX S TALMAN AVE,7.3,11,16
9/9/2019,72XX S TALMAN AVE,See Follow-Up Sequential Sampling Table for Results,,
6/17/2021,72XX S TALMAN AVE,1.6,4.7,1.5
1/27/2022,72XX S TROY ST ,3.4,4.7,1.2
8/23/2021,72XX S UNION AVE ,5.3,2.6,2.7
11/16/2021,72XX S VERNON AVE ,34,55,4.3
11/4/2021,72XX S VINCENNES AVE ,<1.0,<1.0,<1.0
10/5/2021,72XX S Washtenaw Ave ,2.4,1.6,<1.0
5/23/2019,72XX S WHIPPLE ST,4.6,5.1,5.4
3/28/2019,72XX S WINCHESTER AVE,11,14,9
3/31/2019,72XX S WINCHESTER AVE,6.5,7,2.6
5/15/2019,72XX S WOLCOTT AVE,3.4,7.8,2.4
1/30/2020,72XX S WOOD ST,1.5,1,< 1
5/28/2019,72XX S YATES BLVD,< 1,< 1,< 1
3/23/2019,72XX W BERWYN AVE,7.4,13,1.9
4/1/2019,72XX W BERWYN AVE,3,12,1.4
9/17/2020,72XX W Bryn Mawr Ave,3.7,18,2.6
3/18/2022,72XX W Bryn Mawr Ave,See Follow-Up Sequential Sampling Table for Results,,
8/30/2021,72XX W CATALPA AVE ,1.7,1.7,1.2
2/27/2016,72XX W CLARENCE AVE,6.07,1.11,<1
8/7/2018,72XX W CLARENCE AVE,2,4.7,1.5
9/13/2018,72XX W COYLE ST,2.7,2.7,2.6
3/22/2016,72XX W EVERELL AVE,1.7,2.25,<1
12/2/2018,72XX W EVERELL AVE,2.9,2.2,1.3
2/7/2019,72XX W EVERELL AVE,3.7,7.1,2.6
10/22/2019,72XX W EVERELL AVE,2.6,3.6,2.1
6/10/2018,72XX W FARWELL AVE,1.4,4.5,2.4
2/26/2019,72XX W FARWELL AVE,3.8,4.6,4.1
10/18/2019,72XX W FARWELL AVE,3.8,4.2,3.6
11/17/2019,72XX W FARWELL AVE,4.2,8.2,2.8
2/11/2020,72XX W FARWELL AVE,1.4,3.4,< 1
11/29/2018,72XX W FITCH AVE,3.8,1.3,1.1
3/25/2019,72XX W FITCH AVE,4.4,5.2,3.3
3/4/2020,72XX W FITCH AVE,7.4,2.5,1.1
9/10/2016,72XX W GREENLEAF AVE,2.4,1.6,1.6
1/13/2020,72XX W GREENLEAF AVE,1.2,2,< 1
11/7/2016,72XX W IBSEN ST,3.4,9.8,2.8
3/23/2019,72XX W IBSEN ST,3.1,9.3,1.6
4/16/2019,72XX W IBSEN ST,4.3,6.6,1.3
5/27/2019,72XX W IBSEN ST,8.2,12,3.6
6/10/2019,72XX W IBSEN ST,2.9,2.4,2
9/7/2021,72XX W IBSEN ST ,5,5.1,7.7
10/21/2019,72XX W LUNT AVE,2.9,8.3,1.9
10/31/2021,72XX W Lunt Ave,11,20,3.8
2/2/2022,72XX W Lunt Ave,See Follow-Up Sequential Sampling Table for Results,,
10/31/2021,72XX W LUNT AVE ,11,20,3.8
10/17/2016,72XX W MYRTLE AVE,6.1,7,5.8
6/28/2018,72XX W MYRTLE AVE,6.7,3.2,2.9
3/27/2019,72XX W MYRTLE AVE,4,1.7,1.6
6/30/2019,72XX W MYRTLE AVE,5.8,26,2.7
9/3/2019,72XX W MYRTLE AVE,3.7,4.6,2.1
9/18/2019,72XX W MYRTLE AVE,See Follow-Up Sequential Sampling Table for Results,,
10/13/2021,72XX W MYRTLE AVE ,1.3,3.8,1.4
4/2/2022,72XX W MYRTLE AVE ,4.9,4.3,1.5
7/31/2018,72XX W OLIVE AVE,2.2,1.7,1.8
7/13/2019,72XX W OLIVE AVE,2,2.6,2.4
9/15/2019,72XX W OLIVE AVE,9.7,2.4,2.1
8/22/2020,72XX W OLIVE AVE,1.4,6.2,1.3
5/9/2019,72XX W PALATINE AVE,2.5,3.1,< 1
5/21/2019,72XX W PALATINE AVE,< 1,< 1,< 1
8/6/2019,72XX W PALATINE AVE,2.9,8,2.2
10/21/2019,72XX W PALATINE AVE,2,1.5,1.4
8/13/2020,72XX W PALATINE AVE,3.9,7.2,2.1
4/3/2019,72XX W PETERSON AVE,3.6,4.2,4.5
1/4/2019,72XX W PRATT AVE,2.7,9.2,2
2/6/2019,72XX W PRATT AVE,3.3,2.5,< 1
9/13/2019,72XX W PRATT AVE,2.9,5.9,17
3/11/2020,72XX W PRATT AVE,See Follow-Up Sequential Sampling Table for Results,,
8/14/2018,72XX W RASCHER AVE,4.9,5.1,4.6
4/10/2019,72XX W RASCHER AVE,2.3,1.1,< 1
5/17/2019,72XX W RASCHER AVE,4.5,9.7,1.9
8/28/2019,72XX W RASCHER AVE,4.2,7.8,2
8/5/2018,72XX W SUMMERDALE AVE,2.9,3.6,2.1
1/13/2019,72XX W SUMMERDALE AVE,< 1,1.7,1.7
2/20/2020,72XX W SUMMERDALE AVE,< 1,< 1,< 1
1/21/2019,72XX W TALCOTT AVE,2.5,1.3,< 1
7/15/2019,72XX W TALCOTT AVE,< 1,< 1,< 1
4/21/2019,72XX W THORNDALE AVE,1.7,1.5,1.5
10/13/2019,72XX W THORNDALE AVE,2.8,5.5,2
5/20/2019,73XX E GREENLEAF AVE,2.8,2.4,3.2
8/30/2018,73XX N ASHLAND BLVD,< 1,1.5,1.9
8/8/2019,73XX N ASHLAND BLVD,5.7,9.7,3.3
8/14/2018,73XX N BELL AVE,2.3,6.3,6.4
4/19/2019,73XX N BELL AVE,6,17,17
7/17/2019,73XX N BELL AVE,See Follow-Up Sequential Sampling Table for Results,,
10/25/2019,73XX N BELL AVE,6.3,11,2.6
2/25/2019,73XX N CALIFORNIA AVE,3.8,6.2,1.3
10/28/2019,73XX N CAMPBELL AVE,1.6,1.2,< 1
8/1/2016,73XX N DAMEN AVE,9.7,12,4.3
4/15/2018,73XX N DAMEN AVE,< 1,< 1,< 1
8/4/2021,73XX N HAMILTON AVE ,5.5,6.9,8.1
8/6/2018,73XX N HOYNE AVE,< 1,2.1,2
7/25/2020,73XX N HOYNE AVE,< 1,< 1,< 1
4/21/2019,73XX N MCVICKER AVE,2.9,2.6,2.1
12/2/2019,73XX N MCVICKER AVE,4.2,7.1,1.7
6/23/2018,73XX N MEADE AVE,9.8,28,5.1
8/18/2018,73XX N MEADE AVE,See Follow-Up Sequential Sampling Table for Results,,
10/16/2018,73XX N MEADE AVE,3.4,15,11
